review_text,label
"After being bitten by a bat in a cave,a doctor named John Beck undergoes an accelerating transformation into a man-bat creature.His wife assures him that there's nothing wrong with him,it's all just due to rabies or the anti-rabies drugs he's taking.The local cop thinks that John is responsible for several gruesome murders.""The Bat People"" by Jerry Jameson is one hell of a horrible film.The script is deadly dull and there is no gore nor nudity.This pointless piece of crap is so mind-numbingly boring that you'll scratch your head in a total disbelief after suffering through it.Even the design of a man-bat creature by a young Stan Winston is completely pathetic and unmemorable.Avoid this stinker like the plague.2 out of 10.",0
"Kojak meets the mafia. Telly Savales is one of those guys from the past that seems pretty forgettable. I never thought that his show was all that great. This is his one dimensional characterization of a crime boss, with very predictable results. If you take the car chases and the general rambling out, there isn't much plot development or action. I find mafia movies to be dull because I have no respect or interest in common criminals and their actions. Hollywood, and in this case, the Italian cinema, treat these guys as heroes. I saw the film and in a few days I won't remember much about it. Lots of shooting, innocent bystanders dying, betrayal, and that sick loyalty. The film is photographed pretty well and the acting is decent. But the dubbing is so bad (due to voices that just couldn't come out of those bodies), that I almost started looking for Godzilla approaching the bay.",0
"The film has no connection with the real life in Bosnia in those days. Should be more realistic and shows the viewer real traumas that were happening to common people during the war. Please see some films of Yugoslav authors (Emir Kusturica, Ljubisa Samardzic,...e.g. Bure baruta( A barrel of powder), Tito i ja (Tito and me), Lepa sela lepo gore (Beautiful Villages burn Beautiful), etc... Just this is the real way to know about so called Bosnian problem. Hollywood is definitive not th right address to make films about the Balcan peninsula. Maybe Vietnam, WW II,... but not of the Slavs living in former Yugoslavia.",0
"I first didn't want to watch this film, for the trailer gave the impression of a common and too expected film...but as I recently had the pleasure to discover the surprising ""Mensonges et trahisons et plus si affinité"""" which was beautifully directed and written by Laurent Tirard (screenwriter of ""prête-moi ta main""), I changed my mind and decided to try it, thinking that ""Prête-moi ta main"", would be as good as ""mensonges..."". And it is absolutely not. The script is not bad, but it is not as well directed as ""Mensonges..."", the actors not as generous (especially Charlotte, as boring as she usually is) as Edouard Baer or Clovis Cornillac, and too be honest, I still don't understand how such crap can have such a success, even with such a casting... Anyway the story could have been a pretext to create so many interesting plots, but it is not as good as Tirard's ""Mensonges..."" though it's also written by him. Easy, unsurprising, and lazy work. Totally overestimated!",0
"I think the problem with some reactions to this film is that - with few exceptions - they don't focus on the main disconnect, hence the main split in the audience.<br /><br />On the one side, there are those who are taken by the visual design, pretty costumes, and variety of elements going into the film. Some children's movie fans love the colour and animation, and all the un-scary 'magical' effects, shapeshifting animals, and so on. Some culture vultures like the complicated references, the layerings of different folklore elements, and the fact that they can watch Zhang Ziyi singing and quasi-miming, in two different languages, in what really was intended to be a children's comedy.<br /><br />On the other side, there are those who say that a children's movie should still have a point, that a blend of folktales is not a tale at all, and that it's easier to believe in magic when enough thought and care has gone into the technical aspects to make it seem real.<br /><br />In other words, the ideas could be lovely; but when you put them onstage they have to deliver. Here, they don't.<br /><br />A good folktale - from any country - has a clear story, a point, and characters who interact strongly with each other. This lacks them all. A few over-sophisticated gestures to opera, Western and Japanese, are no replacement for a solid theme.<br /><br />As a fantasy fan, I must say that I've sat through some turkeys and loved a few, but this one really tries to do too many things - cheaply. Putting in Zhang Ziyi to try to add a little glitter smacks of exotic flower syndrome. The other problem isn't that there's no plot; there's half a plot, which means that you keep getting pulled in, then dropped again as another none-too-sharply-executed dance number kicks off.<br /><br />The characters all seem to know that they're starring in a movie. Unless you really like watching other peoples' amateur video, this ain't good. I'd like to test this on real children; I think they'd drop it for Uproar in Heaven after about 20 minutes.",0
"wow...this has got to be the DUMBEST movie I've ever seen. We watched it in english class...and this movie made ABSOLUTELY no sense. I would never, EVER watch this movie again...and my sympathy to those who have ever PAID to see it.",0
"I saw Arthur(the TV series and the books)years ago and never was fond of the show very much(if you're a fan of this cartoon,sorry if I'm spoiling it for you,but this is actually what I think).Lots of people liked it,but I didn't.<br /><br />The school kids characters seemed to fought all the time(especially Arther and DW),they were nice to each other frequently,but gradually I got tired of Arthur's complaining attitude towards everyone and his sister DW(however the name was spelled),and DW was an ADHD(or ADD)-like 4-year-old sister of Arthur who was sometimes demanding(which could be why Arthur got annoyed with what her routines were,like her imaginary friend and her stuffed animal collection etc.),Arthur's friends acted like teenagers instead of what they were like in the Arthur books,and the parents,well,they didn't care very much.<br /><br />The greatest cartoon was Rocko's Modern Life,not Arthur(no offense).",0
"<br /><br />I tuned into this movie not because I am a fan of U.S. High School basketball (in fact I only rarely watch NBA games) but rather because I am a fan of Gene Hackman, who usually manages to bring an impressive depth to his performances. In this case, however, I was sorely disappointed. This was not one of the bright shining stars of Hackman's career.<br /><br />In fairness to him, he didn't have a lot to work with. As Norman Dale, the new coach of a small town high school basketball team in Indiana, he wasn't called on to do much acting. Basically his performance consisted of pacing up and down basketball sidelines ranting at the referees. I didn't find him particularly believable in the role to be honest. I also was unimpressed with the requisite romance between Dale and Myra Fleener (Barbara Hershey). Quite honestly there was absolutely no chemistry between Hackman and Hershey. The romance never captured my attention, and neither did the basketball ""action,"" which was altogether too predictable.<br /><br />There were far too many problems with this movie to make it worthwhile. I never did understand the depth of the sheer hatred that so many of the townsfolk had for Dale, almost from before the time he arrived. The character development was poor and the story itself was poorly developed. Too much basketball and not enough human interaction, in my opinion. How many shots of kids shooting baskets do we need to see to get the point that this is a basketball movie? There was no suspense: is it even possible to doubt that Hickory is going to win the big one? I realize that this is based on a true story, but I guess it proves that not every true story should be a movie. Quite frankly, it just wasn't a very interesting movie. Definitely a movie Gene Hackman would like to forget.<br /><br />No better than a 2/10 in my opinion.",0
"""The Apartment Complex"" is a campy comedy full of kookie characters created in lieu of a real story which tells a young psych student (Lowe) who takes a job managing an apartment complex and becomes embroiled in a murder mystery...um, if you can call it that. This low cal watch contains no suspense, no thrills, no drama, no action, precious few funny moments, a dash of nudity, and almost no romance. ""The Apartment Complex"" is passable, forgettable junk food for only the most needy couch potatoes.",0
"The movie's storyline is pat and quaint. Two women travel through the middle east and discover themselves. Unfortunately, if you are looking for a movie about the middle east and central Asia this is absolutely terrible.<br /><br />The producers of the film either did no research or were unbelievably lazy when filming it. To begin with, and most glaringly incorrect, the Nuristanis, as they were known in the thirties, and indeed since the 1890s and their forceful conversion by Abdul-Rahman Shah of Aghnaistan, were not nomads. In fact they have not been nomads since the Aryan invasions of central Asia over three milenia ago.<br /><br />Second, the city that is filmed as Tehran is not Tehran, which is understandable, however the geography of the area around the city could not be more strikingly DIFFERENT than the city of Tehran, which is surrounded on all side by a large mountain range, which predominates all of the cities views.<br /><br />Third, Persian, despite the fact it is spoken in Iran and Afghanistan, is never heard in movie. When there are native speakers who do not speak in German they speak in Arabic. The 'Persian' guards at the border, in fact, say to each other 'Ma hadha rujal' (This is not a man) and not 'in mard nist' as it would be in Persian. Also, the love song between the Indian princess and one of the main characters is obviously in Spanish. While talking in the garden one of the main characters says that the Quran uses the words 'Ferdos' and 'jehaan' and makes some reference to drugs afterwords. These words certainly never appear in the Quran as they are Persian for Paradise (indeed, Ferdos and Paradise are very distant cognates between our languages) and 'World' respectively, though Jehaan is admittedly close to 'Jehennan' which is hell in Arabic. When they encounter the nomads in the desert the language spoken is also Arabic, this despite the fact that there are NO native speakers of Arabic in Iran and Afghanistan and its use is primarily religious, with some use in education at that time.<br /><br />When they are stopped in Iran before they reach the Afghan border the people they encounter are wholly unlike any Iranian group. Their tents are typically bedouin with carpets decorating the walls and a high profile. In Iran it is also extremely uncommon for people to wear Turbans unless they are a cleric. The language spoken is clearly Arabic from the initial greeting of 'Ahlan wa Sahlan.' When they do reach Kabul the desert they find themselves in is sandy, totally unlike the rock dirt that is found in the arid parts of the Hindu Kush mountain range. There is an absence of the light green scrub that covers the ground in the summer and spring. The area is also not wholly consumed by the extreme mountains of the mountain range that won its name, The Indian Killers, because of its difficult and limiting ground.<br /><br />In short, the story line is the only thing in this movie that holds any water and it is still weak and common place. It lacks any real draw to it, being merely the tale of two women trying to learning about themselves as they get to Nuristan, however, even that is still-born and no real development is felt, leaving the characters in the end just where they were in the beginning and nothing has changed except that world war two has broken loose. In short, this is a really bad movie that I would have rated at one star except for the good footage of Bedouin and the deserts of the Levant, even if they are misnamed.",0
"I like Kevin Bacon and Cathy Moriarty, and I love Mary Stuart Masterson, but the movie wasn't good at all. There wasn't a likable character in the picture, and the plot was nearly non-existent.<br /><br />Ms. Masterson is a great actress, but she just didn't pull off the ""tough girl"" character. (She had similar problems with her character in THE SECOND DAY OF Christmas.) Perhaps she should avoid these characters, especially those with an obnoxious female child to play off of.<br /><br />Evan Rachel Wood was unimpressive. Her character was a brat, plain and simple, and no young actress could have given Harriet any positive feelings.<br /><br />In the interest of full disclosure, I couldn't even finish watching this picture. Forty-five minutes of my time is enough to waste.",0
"Another example of the women-in-prison genre. This is not exactly a genre known for quality films, but this is a notch below most. A bunch of women are taken from the bordellos where they work to a prison on a rocky island. Once there, they are subjected to lots of poorly directed sex and atrocious ""dialog."" For a film with an astounding amount of sex and nudity there is really nothing erotic about any of it. The sex scenes are awkwardly acted, and some scenes, like the shower scene, seem to drag on and on. That said, there are at least some minimal production values. On the W-i-P scale I would put it above Frauen fur Zellenblock Neun, but below Chained Heat.",0
"This movie reminded me a lot of a song by the Dead Kennedys called ""Straight A's."" However, unlike this film, the hero of the DK's song turns to suicide. You'll wish this bozo had resorted to killing himself instead of doing the crime he did. The whole thing was convoluted and in the beginning, you sympathize with the hero of the film, then he quickly betrays your sympathies. The long sequences of just showing the hero's face while he delivers a monologue drag the film down quite a bit. Avoid this if possible.",0
"This show lasted for most of the 1980s, and had its moments, but plots were usually dishwater thin and often painfully unfunny.<br /><br />Terry Scott and June Whitfield were wasted in this sitcom, they both deserved better, but it does provide some fond memories and I have found myself smiling at some repeated scenes. June Whitfield's talent for comedy is allowed to shine through on occasion (when she is not being a foil to Terry) and she really is clever.<br /><br />The 1980s is the last decade where you will find this kind of middle class, middle aged comedy, and many people remember it fondly, but I prefer to remember the decade for alternative comedy and the biting satire of Spitting Image.",0
I have never watched a movie that frustrated me more than Lord Of The Dance. Frustrated because it could have been fantastic. Frustrated because the dancing might have been astounding. Frustrated because the women could have been gorgeous. How would I know though?! By the time your eyes have moved to the area of interest on the screen and focused appropriately on the spot to be admired the insane editor has moved the shot! I completely agree with the other comments here about the crappy lighting and terrible camera/editor work. It makes me nauseous just watching ten minutes of this would be spectacular movie.<br /><br />Give me an opportunity to get a front seat to the live concert and I would be there in a shot! <br /><br />Nicholas T,0
"I'm a horror/gore movie freak and this flick was so bad, I felt embarrassed for not only the ""actors"", but also the director and the poor sap of a producer who actually put his money up for this schlock.<br /><br />From the title, you'd expect some great carnage, somewhat of a storyline and at LEAST some direction or dialog. Instead, you get what looks like a slightly more violent and sexual Three Stooges episode. At least I laugh at the Three Stooges. While watching this crap, I turned another TV on and started watching Howard Stern until something interesting happened.<br /><br />Needless to say, I kept watching Stern.<br /><br />Watching this ""film"" I realize that I could produce a film with three monkeys, 2 DV cameras, $50 dollars in loose change and a broken PC. This film is my inspiration to get into no-budget film making. Watch this movie if you dare, but be warned...there is a lot of nothing in here but a whole lot of talking and very little action. This makes ""KaZaam"" look like a Meryl Streep film.<br /><br />I'm sure Germany didn't ban it due to sex or violence. Other countries need to take heed.",0
"One of Scorsese's worst. An average thriller; the only thing to recommend it is De Niro playing the psycho. The finale is typically of this genre i.e. over-the-top, with yet another almost invincible, immune-to-pain villain. I didn't like the 60s original, and this version wasn't much of an improvement on it. I have no idea why Scorsese wasted his time on a remake. Then again, considering how bad his recent movies have been (I'm referring to his dull Buddhist movie and all the ones with his new favourite actress, the blond girl Di Caprio) this isn't even that bad by comparison. And considering Spielberg wanted to do the remake... could have been far worse.",0
"This was so poor I had to turn it off in the end. I have never watched such a pathetic film. I love B movies and was looking forward to more of the same but was sadly disappointed.<br /><br />This has the worst acting/plot/direction/writing, etc...... of anything I have ever seen in my life!<br /><br />My advice to anyone thinking or watching/buying/renting, don't go there!",0
"This is definitely a ""lesser known"" comedy short from the 1920s. The only reason I saw it was because it was on a DVD by Kino Films featuring non-Laurel and Hardy shorts featuring Ollie. They are interesting and historically important, but also generally average to below average for the style film. Compared to shorts by Chaplin, Keaton, Arbuckle and Lloyd, they are definitely a step below them in quality and humor. Also, the accompanying music was pretty poor by the standards of other silent DVDs. I ended up turning OFF the sound due to the inappropriateness of the music to set the proper mood. But, despite this, they are still worth seeing.<br /><br />I've gotta be honest about this short. It was the last of 8 on this DVD and by the time I got to it, I was pretty bored with the mediocrity of 7 of the 8 shorts. So, it is possible the film might be A LITTLE better than a 4--but certainly, if this is the case, no better than a 5! The film is a pretty standard short about an incompetent bellboy. Nothing especially interesting and there are certainly MUCH better silent shorts out there.",0
"the only value in this movie is basically to laugh at how bad it really is. with a plot that makes your average middle-school writer look good, and acting which is almost as good, it gets my bottom score. one of tom hanks very early films where he obviously didn't have the pleasure to be real picky. the best special effect of the movie consists of a guy dressed up in an incredibly fake rubber monster consume.",0
"It as absolutely incredible to me that anyone could make the comment that this film is not preachy. It is not only oppressively preachy, but absurd, stagebound, dramatically straight-jacketed, and painfully overwrought. Watching it, one feels like an 8 year old child being punished by having to write ""I will not become a fascist"" on the blackboard 100 times.<br /><br />Now I understand that it was made during the height of WW2, and was intended to be a brave condemnation of Hitler and the terrible suffering he brought about, (which anyone would whole-heartedly applaud) and I'm sure it accurately captured the mood of the day. But it is presented in such an immature, over-obvious, sledgehammer way, it fails abysmally as a work of art.<br /><br />The only good performances here are from Paul Lukas, who brings sincerity and intensity to his role as a quietly heroic anti-fascist; and Lucile Watson as the amusingly ill-mannered rich grandmother who slowly comes to realize how dangerous the world has become. Though their rootless upbringing has subjected them to all kinds of hardships, the children are ridiculously shown as robotically well-behaved little snips. They do not even remotely resemble real human beings. And Bette Davis, a great actress, here is so one dimensionally noble I cringed every time she was on screen. Her every word, her every gesture is meant to convey how SUPPORTIVE and UNDERSTANDING she is of the SACRIFICES her husband has to make and the great CAUSE he is fighting for, that she must've been wired to receive a painful electric shock if she dared allowed any hint of doubt or shading to surface in her portrayal.<br /><br />So yes, this is a very IMPORTANT film, just not a very good one.",0
"A movie this dumb should never see the light of day. The acting is lame, the violence is just all over the place, the sneaking ending is just plain stupid.<br /><br />It's all about a lawyer who saw a murder done by the R.I.C.C.O. squad. No one has never seen him, not even the hit men themselves. So he and a beautiful lady are on the run trying to find the leader of this R.I.C.C.O. squad, before they find them.<br /><br />Then the movie goes on to a romance, gun shooting, and voodoo. Now how in the hell did voodoo come in this. Never see this film if your life depends on it. Trust Me!!!!!!!!",0
"Why did they unleash this movie upon us? It seems as though they set out to make this movie a total slap in theface to Anne Rice and every self respecting Vampire Chronicles fan. It ignores the ground work laid down by Interview with the Vampire,mutilates the plot of the novel and has Stuart Townsend stumbling around drunk.<br /><br />Stuart is NOT our Lestat! Our brat prince, our adventurous rebel with the damndest sense of humor. Stuart IS a second rate, boring rip off of Dracula in black leather. He DID NOT read the books or know the character...is he illiterate? Tom Cruise is dyslexic and still he made a point to read the books and know and love Lestat.<br /><br />Don't kid yourselves, it is not a ""Stand Alone"" vampire flick it's trash plain and simple.",0
"Here's a review for people like me. This movie sucks from beginning to end. I threw popcorn at the screen and resorted to entertaining myself a la MSF2000. The plot hinges on chance happenings and relies on stupidity from people who are supposed to be smart. The lead falls for a con man and it doesn't occur to her that she might get conned????? And she's rich???? And she's a famous psychologist????? COME ON, people. She enters the bar at just the most convenient moment when everyone is assembled to talk about conning her??? That was so staged that it felt like slap in the face to even half-witted movie viewers. Rain man would have been insulted. I also admit that I despise Mamet dialogue with the kind of passion that some people have for meat-eaters, war-starters, and fur-wearers. My hatred is so complete that it defies logic. But I'll give it a shot. That it's not supposed to sound real is fine. I don't care. It's that everyone talks the SAME. Mamet can't create characters; all he can do is foist his voice on us relentlessly through different actors. No wonder his actors are so wooden. They're confused about everyone being the same character. (However, his later films do improve.)",0
"Posh Spice Victoria Beckham and her alleged new adventures after just moving to LA for work purposes (footballer hubby David is now a Galaxy LA player after his transfer from Real Madrid) was originally going to be a full series,but was thankfully abridged to just one hour or so.But even in this form,it is still numbingly interminable.<br /><br />Like virtually all 'reality' TV shows,most of the incident comes across as blatantly faked,with the programme itself even admitting that Posh's newly appointed personal assistant is an actress.An Ugly-Betty lookalike,we hear some lamely written and performed banter early on(with an obvious joke about Becks' apparent dalliance with a previous,and rather more glamorous PA Rebecca Loos,though her name is not mentioned) with further sequences involving a fake blow-up doll to trick the paparazzi and hopeless attempts to pitch a baseball.<br /><br />This could have been more entertaining if all had acknowledged it was a piece of fluff,and had an actress or impersonator in the lead role.Talented impressionist Ronni Ancona would've been perfect and is better at being Posh than Posh herself is,and if this more sensible decision had been taken,much more fun and amusement would've ensued.Sadly,we are left with the real thing here (Ms Ancona may have rejected the script as too weak anyway),and although there are odd scattered attempts at self-deprecation and irony,it never remotely works because of prior info of La Beckham's considerable wealth beforehand,and her non-ability at delivering would-be jokes;despite the intentions to send up her image,Mrs Beckham comes across as a shallow egotist,and her weak one-liners don't persuade us she has any humorous self-awareness.I suspect that if a more realistic fly-on-the-wall documentary approach had been taken,namely Posh walking down any street in LA and being totally ignored (instead of the frantic,staged scenes of mild hysteria on show here), and associates making unscripted jibes about the previously mentioned Ms Loos,this would've made marginally better TV,but being sycophantic PR material,the bony one herself would never allow such events to happen.<br /><br />Having said that,the later scenes where she made a special appearance at the baseball stadium where she was indifferently presented in front of an uninterested crowd show it will be tough times ahead if she wants to make it big in Hollywood.Her colleague Scary Spice (aka Mel Brown) also found it impossible to make it big residing in the movie capital despite her affair (which was not consummated) with big name Eddie Murphy.<br /><br />The Spice Girls were of course a massively successful bubblegum pop group in the mid 1990's,more so in their native Britain but still popular briefly in other countries,including the US.They were certainly good fun at their peak of glory (1997) when there seemed to be a glorious period of optimism in the UK with Cool Britannia and a New Labour government which The Spice Girls seemed to sum up better then anyone else at the time,even if it was somewhat manufactured.But they were never outstanding musical or singing talents,and UK optimism seemed to fade rapidly later that year (the starting point was arguably the tragic death of Princess Diana),as did The Spices' themselves.Their presence on the music and entertainment scene soon became repetitive and obvious,and if they had all quietly moved out of the public eye permanently with dignity to enjoy their fortunes, then we would have all had pleasant memories encrypted on our mind without any guilt.Unfortunately,the emergence of the hideous 'celebrity' culture in the UK towards the start of the millennium has put paid to those imaginings,and we have all suffered thousands,if not millions of stories about the Spices since,Posh being the worst offender,with the rest of her colleagues not too far behind.It was recently announced that there will be a reunion tour soon,which is baffling as they have never gone away and they certainly don't require any additions to their swelling bank accounts.Maybe it's because two of them are struggling single mothers,perhaps?<br /><br />Good,it's soon time for Becks' adventures on a revelatory documentary next,I can hardly wait.............<br /><br />Rating:2 out of 10.",0
"This is one of the most ridiculous westerns that Hollywood ever made. Gary Cooper plays 'Reb Hollister', a former confederate officer wanted by the law. He meets up with a moron named Weatherby, played by Leif Erickson, who is a U.S. Marshal with no knowledge of firearms. Weatherby is on his way to Dallas to see his fiancee, Tonia Robles, played by Ruth Roman. Senor Robles, Tonia's father, has plenty of men, but they can't seem to be able to keep an eye on his cattle, which are regularly rustled by the Marlow brothers. Will Marlow, played by Raymond Massey, has financed the loan on the Robles estate, making things completely absurd. He even has the power to call for mortgage payments before they're due, simply because he feels like it.<br /><br />Since Weatherby is a Boston boy who can't fight, since he only became a Marshal so he could visit his fiancee, Tonia, (Just another instance of more plot nonsense. Are we to assume that you only have to pass a written test to get this job? Wait a minute, this guy couldn't pass the written test either.) he switches identities with Reb Hollister, who of course is an expert gunman. Reb takes the liberty of greeting Weatherby's girl with a passionate kiss, while Weatherby looks on like an idiot. Gary Cooper, Hollywood's number one stud, is in fine form here as Reb. Before the movie's done, not only does he take Weatherby's job, he steals his fiancee also, and Ruth Roman as Tonia, falls for him so hard and so fast that she gives chump Leif Erickson the brush-off before the films little more than half over.<br /><br />There isn't a shred of plot credibility in the whole film, so despite the good cast and lush photography, the film is a dud. And Cooper's character is a complete heel to boot. The film also stars Barbara Payton as Brant Marlow's girl, a beautiful and talented actress who squandered away her chances, unfortunately, by making too many headlines for the wrong reasons. I strongly suggest you pass this one up.",0
"The opening scene really got me into watching the movie. However, not more than 5 minutes later, I was already gouging my eyes out. Not only could I not understand a word that was said, the acting could have been better by a group of mentally handicapped. The one highlight of this movie was that there was a punk white midget. However, I didn't quite get the connection on how a white midget was the child of two African Americans. But I guess anything is possible. Also, why the hell was Robin in the movie? I'm not sure that it added anything artistically. Overall, I would strongly recommend you jump off a cliff before you rent this movie.",0
"You wouldn't expect a movie like this to be good, and it isn't. It's a no budget, ultra violent zombie movie filmed with a bad looking hand-held camera...and it's hilarious. The actors obviously have never acted before and it shows in their terrible hilarious readings. There is no plot to be seen. The little plot I could find seemed to be that a government experiment escaped and a group of zombie seems to be terrorizing a couple families. The gore effects are actually some of the most sickening I've ever seen. It seems the gore effects people raided a butcher shop for all the body parts, and many scenes involve zombies dismembering people and eating their organs. It's a funny and sickening film, and it's about as bad as you can get in terms of any movie.<br /><br />My rating: BOMB/****. 90 mins.",0
"The very first time I saw this I recoiled in HORROR at what was being presented as modern, liberated women.<br /><br />Sorry, but I cannot relate to whining idiots whose lives revolve around loveless sex and the acquisition of Gucci, Prada and Louis Vuitton labels. The troubling thing is that some may actually think this is how career women live in NYC. It's definitely not. These women are incredibly shallow and materialistic and as another reviewer said, they act like gold-digging hooches.<br /><br />This is not liberated womanhood and I'm glad it's gone. 0 stars and just plain AWFUL",0
"I laughed so much when I saw this film I nearly soiled myself !. Awful acting, laughable effects (super imposed explosions), and dodgy slow motion fighting.<br /><br />One of the worst films I've ever seen !.",0
"This is the most cliche ridden and worst romantic comedy I have ever seen. Every scene is cringe worthy and the two lead actors - Corey and Danny are soo annoying. Corey is very dumb and naive and should have never listened to Danny's false promises.<br /><br />Neve Campbell and the killer from Urban Legend are the only redeeming qualities in this poor attempt of a film. Danny (Dean Paras) looks in his late thirties and the girl he's trying to bed - Corey looks as if she's still in college.<br /><br />Here in Australia, this film is called Too Smooth; there is nothing smooth about this film at all. 1/10 Avoid",0
"This movie is stupid, made by stupid people. The plot I suppose works well enough for a Horror movie, but the actions these characters take is insanely STUPID! Like, incredibly non-sensical stupid to the Nth degree! Basically the whole movie consists of these 4 idiots being captured, repeatedly, despite having many, many easy ways and opportunities to overcome their captor. It does not make one lick of sense and is not entertaining whatsoever. Stabbing yourself in the eye is more is more rational, and probably more fun than watching this.<br /><br />****SPOILERS**** The ending is hilarious!! The only good part of the movie! I nearly died laughing at the end! That whole stupid movie, and it ends with the dumb girl getting shipped off in a crate to white slavery in Asia!! Hilarious! I thought it was a totally awesome ending to a really sh!tty movie.",0
"This apocalyptic zombie film tries to be vicious and shocking; but FEEDING THE MASSES comes off lame as some of the stiff-legged zombies stalking the streets. In Rhode Island, a zombie epidemic known as the Lazarus Virus is being played down by the government manipulated newspapers and television stations. A couple of brave, but dumb, souls at Channel 5 TV News feels its audience is being given false hope and no idea of the real danger at hand. An eager reporter(Racheal Morris)and her cameraman(William Garberina), with the aid of a military escort(Patrick Cohen), risk life and limb to present a 'live' broadcast to show the doom at hand. Do yourself a favor and don't watch. This thing is obviously very low budget and comes across with the feel of a high school play gone bad. Acting is atrocious and the flesh-hungry zombies are almost comical. Also appearing are: Michael Propster, William DeCoff and Brenda Hogan. FEEDING THE MASSES should be left to starve.",0
"This movie is deeply idiotic. A man wants revenge for a crime- but when he enacts his revenge- there is a video camera pointed right at him the entire time. What man with a brain cell in his head would sit there and do this for so long in front of a video camera?<br /><br />Just the fact that this script could never even happen except with someone unable to dress themselves destroyed it for me- but it got dumber!!!<br /><br />I am thinking the script writers have some serious habits that are cooking their brain cells and making them miss plot holes you can drive an battalion of armored tanks through.<br /><br />PLOT: a man seeks revenge for the death of loved ones, but in the middle of the plot something goes totally wrong, and then the unexpected unfolds.<br /><br />If only these people writing this story hadn't been so dumb as to write totally unrealistic plot turns that could never happen this way. To the writers I say- seek help for your serious mental problem.",0
"The Education of Little Tree is just not as good as it could have been. Little Tree's education is about things like the circle of life and how you should look at a star to help you. Whatever happened to the three R's? Readin' 'Ritin' and 'Rithmetic? When the idiot back talks the teacher at the boarding school place he starts crying and talking to the sky. Oh my gosh. Sure, the lady was a little harsh, but then James Cromwell's character comes and takes him away, leaving the audience thinking that Little Tree was absolutely right. He should learn to adapt to new discipline. Those were the times! Talking to a star is not going to change a thing! Little Tree needs to learn that his adoring guardians are not always right.",0
"The amount of hype and the huge success this film has encountered is evidence how desperate our people are towards a good independent Saudi film. In fact the huge success of ""Tash ma Tash"" is also an evidence.<br /><br />I'm not going to start of how important film making is, as it is obvious to those with half a brain how films have changed the world.<br /><br />And I'm not going to say how much our society needs a bunch of films to clear out a lot of issues we have in our country. Religion, politics, women's rights, education, general health, terrorism, Law and many many more.<br /><br />Along came news about the fist Saudi movie which should've been a remedy to some of the issues we have, especially towards the youth. Instead we experienced a bald movie for that matter.<br /><br />The ignorance and naivety of the script was obvious. It was as if a 13 year old had written it.<br /><br />Now I've heard that the budget for this film was huge. I would like to know where the money went, huh? The effects were really ugly, the editing was poor. The script was ""kharabeet"". You really don't know what the story is and what the director aims at from this film.<br /><br />A note on the actor who played the religious brother, his performance was good but with bad direction. Another thing with the role of the religious friends he had, that is not how religious guys act here in Saudi Arabia! They are not ""Evil"" as this film intends. In fact they are some of the nicest people you'll ever meet with some really uncommon way of living, and that is what should've appeared in the film.<br /><br />The youth are following the religious here because of a reason, and that is the youngsters are the most passionate and sentimental. And with the well formed principles the religious live on, the youngsters follow them. Again, this is what should've appeared.<br /><br />We need another ""First Film"" with a Saudi Writer, actor, director, composer, even cameraman. So that they all work with passion towards their experiment, not just for the money!<br /><br />And we should do what Shakespeare did hundreds of years ago, we should include phrases from the Qur'an in the script of the movie. As the people in our society still see art as a form of sin, the challenge a Saudi movie maker is facing is changing the mentality in that angle.",0
"I have always been a fan of Bottom, grabbing as many videos as I could find of the series here in the states. The chemistry between Rik and Ade is always genius, and the combination of smart writing and utterly stupid humor seems to work without fail. I thus sat down to watch this movie with great eagerness... and was utterly disappointed by the end.<br /><br />The first 3/4 of the movie can best be described as uninspired and poorly directed (sorry, Ade!), but with some utterly brilliant moments. Unfortunately, these laugh-out-loud moments make you realize how less-than-brilliant the rest of the movie is. The slapstick starts off funny but eventually becomes a bit boring, with only the perverted sex jokes to keep things humorous.<br /><br />The end of the movie (the 'green' scenes, for those of you who've seen it) was... perhaps the worst ending I've seen in the past decade. Honestly. It was one joke repeated about thirty times, followed by an abrupt ending that made no sense (which didn't bother me) and wasn't funny (which did).<br /><br />To sum up, I was sorely disappointed by this movie. I shall cling to the few brilliant moments in it, to retain the fondest memories that I can... but I have to warn you, if you're about to overpay for your NTSC conversion tape from the local importer, don't. There are far better things to spend your money on.",0
